Time (hrs),Target Heat (J),Simulated Heat (J)
150342.9,-4.25775e+10,-4.27211e+10
150354.9,-4.25775e+10,-4.27211e+10
150354.9,-4.28373e+10,-4.29815e+10
150366.9,-4.28373e+10,-4.29815e+10
150366.9,-4.30941e+10,-4.32385e+10
150378.9,-4.30941e+10,-4.32385e+10
150378.9,-4.33476e+10,-4.34919e+10
150390.9,-4.33476e+10,-4.34919e+10
150390.9,-4.35979e+10,-4.37419e+10
150402.9,-4.35979e+10,-4.37419e+10
150402.9,-4.3845e+10,-4.39903e+10
150415.0,-4.3845e+10,-4.39903e+10
150415.0,-4.40888e+10,-4.42334e+10
150427.0,-4.40888e+10,-4.42334e+10
150427.0,-4.43294e+10,-4.44748e+10
150439.0,-4.43294e+10,-4.44748e+10
150439.0,-4.45666e+10,-4.47128e+10
150451.0,-4.45666e+10,-4.47128e+10
150451.0,-4.48006e+10,-4.49455e+10
150463.0,-4.48006e+10,-4.49455e+10
150463.0,-4.50313e+10,-4.51765e+10
150475.0,-4.50313e+10,-4.51765e+10
150475.0,-4.52586e+10,-4.54041e+10
150487.0,-4.52586e+10,-4.54041e+10
150487.0,-4.54826e+10,-4.56282e+10
150499.0,-4.54826e+10,-4.56282e+10
150499.0,-4.57032e+10,-4.58488e+10
150511.0,-4.57032e+10,-4.58488e+10
150511.0,-4.59204e+10,-4.6066e+10
150523.0,-4.59204e+10,-4.6066e+10
150523.0,-4.61342e+10,-4.62797e+10
150535.0,-4.61342e+10,-4.62797e+10
150535.0,-4.63446e+10,-4.64899e+10
150547.0,-4.63446e+10,-4.64899e+10
150547.0,-4.65516e+10,-4.66948e+10
150559.1,-4.65516e+10,-4.66948e+10
150559.1,-4.67551e+10,-4.68981e+10
150571.1,-4.67551e+10,-4.68981e+10
150571.1,-4.69551e+10,-4.7098e+10
150583.1,-4.69551e+10,-4.7098e+10
150583.1,-4.71517e+10,-4.72943e+10
150595.1,-4.71517e+10,-4.72943e+10
150595.1,-4.73448e+10,-4.74872e+10
150607.1,-4.73448e+10,-4.74872e+10
150607.1,-4.75343e+10,-4.76767e+10
150619.1,-4.75343e+10,-4.76767e+10
150619.1,-4.77204e+10,-4.78627e+10
150631.1,-4.77204e+10,-4.78627e+10
150631.1,-4.79029e+10,-4.80433e+10
150643.1,-4.79029e+10,-4.80433e+10
150643.1,-4.80819e+10,-4.82224e+10
150655.1,-4.80819e+10,-4.82224e+10
150655.1,-4.82573e+10,-4.83981e+10
150667.1,-4.82573e+10,-4.83981e+10
150667.1,-4.84291e+10,-4.85684e+10
150679.1,-4.84291e+10,-4.85684e+10
150679.1,-4.85973e+10,-4.87353e+10
150691.1,-4.85973e+10,-4.87353e+10
150691.1,-4.8762e+10,-4.89007e+10
150703.2,-4.8762e+10,-4.89007e+10
150703.2,-4.8923e+10,-4.90607e+10
150715.2,-4.8923e+10,-4.90607e+10
150715.2,-4.90804e+10,-4.92174e+10
150727.2,-4.90804e+10,-4.92174e+10
150727.2,-4.92342e+10,-4.93687e+10
150739.2,-4.92342e+10,-4.93687e+10
150739.2,-4.93843e+10,-4.95186e+10
150751.2,-4.93843e+10,-4.95186e+10
150751.2,-4.95308e+10,-4.96631e+10
150763.2,-4.95308e+10,-4.96631e+10
150763.2,-4.96736e+10,-4.98062e+10
150775.2,-4.96736e+10,-4.98062e+10
150775.2,-4.98127e+10,-4.9944e+10
150787.2,-4.98127e+10,-4.9944e+10
150787.2,-4.99481e+10,-5.00785e+10
150799.2,-4.99481e+10,-5.00785e+10
150799.2,-5.00798e+10,-5.02077e+10
150811.2,-5.00798e+10,-5.02077e+10
150811.2,-5.02078e+10,-5.03354e+10
150823.2,-5.02078e+10,-5.03354e+10
150823.2,-5.03321e+10,-5.0458e+10
150835.2,-5.03321e+10,-5.0458e+10
150835.2,-5.04527e+10,-5.05772e+10
150847.2,-5.04527e+10,-5.05772e+10
150847.2,-5.05695e+10,-5.06932e+10
150859.3,-5.05695e+10,-5.06932e+10
150859.3,-5.06826e+10,-5.08039e+10
150871.3,-5.06826e+10,-5.08039e+10
150871.3,-5.07919e+10,-5.09114e+10
150883.3,-5.07919e+10,-5.09114e+10
150883.3,-5.08975e+10,-5.10157e+10
150895.3,-5.08975e+10,-5.10157e+10
150895.3,-5.09993e+10,-5.11167e+10
150907.3,-5.09993e+10,-5.11167e+10
150907.3,-5.10973e+10,-5.12125e+10
150919.3,-5.10973e+10,-5.12125e+10
150919.3,-5.11915e+10,-5.13052e+10
150931.3,-5.11915e+10,-5.13052e+10
150931.3,-5.1282e+10,-5.13946e+10
150943.3,-5.1282e+10,-5.13946e+10
150943.3,-5.13686e+10,-5.1479e+10
150955.3,-5.13686e+10,-5.1479e+10
150955.3,-5.14514e+10,-5.15602e+10
150967.3,-5.14514e+10,-5.15602e+10
150967.3,-5.15305e+10,-5.16364e+10
150979.3,-5.15305e+10,-5.16364e+10
150979.3,-5.16057e+10,-5.17094e+10
150991.3,-5.16057e+10,-5.17094e+10
150991.3,-5.1677e+10,-5.17793e+10
151003.4,-5.1677e+10,-5.17793e+10
151003.4,-5.17446e+10,-5.18442e+10
151015.4,-5.17446e+10,-5.18442e+10
151015.4,-5.18083e+10,-5.1906e+10
151027.4,-5.18083e+10,-5.1906e+10
151027.4,-5.18682e+10,-5.19647e+10
151039.4,-5.18682e+10,-5.19647e+10
151039.4,-5.19242e+10,-5.20185e+10
151051.4,-5.19242e+10,-5.20185e+10
151051.4,-5.19764e+10,-5.20673e+10
151063.4,-5.19764e+10,-5.20673e+10
151063.4,-5.20248e+10,-5.21149e+10
151075.4,-5.20248e+10,-5.21149e+10
151075.4,-5.20692e+10,-5.21558e+10
151087.4,-5.20692e+10,-5.21558e+10
151087.4,-5.21099e+10,-5.21936e+10
151099.4,-5.21099e+10,-5.21936e+10
151099.4,-5.21466e+10,-5.22284e+10
151111.4,-5.21466e+10,-5.22284e+10
151111.4,-5.21796e+10,-5.22584e+10
151123.4,-5.21796e+10,-5.22584e+10
151123.4,-5.22086e+10,-5.22853e+10
151135.4,-5.22086e+10,-5.22853e+10
151135.4,-5.22338e+10,-5.23074e+10
151147.5,-5.22338e+10,-5.23074e+10
151147.5,-5.22551e+10,-5.23265e+10
151159.5,-5.22551e+10,-5.23265e+10
151159.5,-5.22725e+10,-5.23407e+10
151171.5,-5.22725e+10,-5.23407e+10
151171.5,-5.22861e+10,-5.2352e+10
151183.5,-5.22861e+10,-5.2352e+10
151183.5,-5.22957e+10,-5.23604e+10
151195.5,-5.22957e+10,-5.23604e+10
151195.5,-5.23016e+10,-5.23619e+10
151207.5,-5.23016e+10,-5.23619e+10
151207.5,-5.23035e+10,-5.23625e+10
151219.5,-5.23035e+10,-5.23625e+10
151219.5,-5.23016e+10,-5.23563e+10
151231.5,-5.23016e+10,-5.23563e+10
151231.5,-5.22957e+10,-5.2349e+10
151243.5,-5.22957e+10,-5.2349e+10
151243.5,-5.22861e+10,-5.2335e+10
151255.5,-5.22861e+10,-5.2335e+10
151255.5,-5.22725e+10,-5.23199e+10
151267.5,-5.22725e+10,-5.23199e+10
151267.5,-5.22551e+10,-5.2298e+10
151279.5,-5.22551e+10,-5.2298e+10
151279.5,-5.22338e+10,-5.22751e+10
151291.6,-5.22338e+10,-5.22751e+10
151291.6,-5.22086e+10,-5.22454e+10
151303.6,-5.22086e+10,-5.22454e+10
151303.6,-5.21796e+10,-5.22146e+10
151315.6,-5.21796e+10,-5.22146e+10
151315.6,-5.21466e+10,-5.2177e+10
151327.6,-5.21466e+10,-5.2177e+10
151327.6,-5.21099e+10,-5.21383e+10
151339.6,-5.21099e+10,-5.21383e+10
151339.6,-5.20692e+10,-5.20947e+10
151351.6,-5.20692e+10,-5.20947e+10
151351.6,-5.20248e+10,-5.20461e+10
151363.6,-5.20248e+10,-5.20461e+10
151363.6,-5.19764e+10,-5.19944e+10
151375.6,-5.19764e+10,-5.19944e+10
151375.6,-5.19242e+10,-5.19397e+10
151387.6,-5.19242e+10,-5.19397e+10
151387.6,-5.18682e+10,-5.188e+10
151399.6,-5.18682e+10,-5.188e+10
151399.6,-5.18083e+10,-5.18171e+10
151411.6,-5.18083e+10,-5.18171e+10
151411.6,-5.17446e+10,-5.17511e+10
151423.6,-5.17446e+10,-5.17511e+10
151423.6,-5.1677e+10,-5.168e+10
151435.7,-5.1677e+10,-5.168e+10
151435.7,-5.16057e+10,-5.16058e+10
151447.7,-5.16057e+10,-5.16058e+10
151447.7,-5.15305e+10,-5.15263e+10
151459.7,-5.15305e+10,-5.15263e+10
151459.7,-5.14514e+10,-5.14436e+10
151471.7,-5.14514e+10,-5.14436e+10
151471.7,-5.13686e+10,-5.13577e+10
151483.7,-5.13686e+10,-5.13577e+10
151483.7,-5.1282e+10,-5.12684e+10
151495.7,-5.1282e+10,-5.12684e+10
151495.7,-5.11915e+10,-5.11739e+10
151507.7,-5.11915e+10,-5.11739e+10
151507.7,-5.10973e+10,-5.10779e+10
151519.7,-5.10973e+10,-5.10779e+10
151519.7,-5.09993e+10,-5.09766e+10
151531.7,-5.09993e+10,-5.09766e+10
151531.7,-5.08975e+10,-5.08698e+10
151543.7,-5.08975e+10,-5.08698e+10
151543.7,-5.07919e+10,-5.07615e+10
151555.7,-5.07919e+10,-5.07615e+10
151555.7,-5.06826e+10,-5.06498e+10
151567.7,-5.06826e+10,-5.06498e+10
151567.7,-5.05695e+10,-5.05324e+10
151579.8,-5.05695e+10,-5.05324e+10
151579.8,-5.04527e+10,-5.04135e+10
151591.8,-5.04527e+10,-5.04135e+10
151591.8,-5.03321e+10,-5.02889e+10
151603.8,-5.03321e+10,-5.02889e+10
151603.8,-5.02078e+10,-5.01627e+10
151615.8,-5.02078e+10,-5.01627e+10
151615.8,-5.00798e+10,-5.00307e+10
151627.8,-5.00798e+10,-5.00307e+10
151627.8,-4.99481e+10,-4.98949e+10
151639.8,-4.99481e+10,-4.98949e+10
151639.8,-4.98127e+10,-4.97573e+10
151651.8,-4.98127e+10,-4.97573e+10
151651.8,-4.96736e+10,-4.96139e+10
151663.8,-4.96736e+10,-4.96139e+10
151663.8,-4.95308e+10,-4.94685e+10
151675.8,-4.95308e+10,-4.94685e+10
151675.8,-4.93843e+10,-4.93193e+10
151687.8,-4.93843e+10,-4.93193e+10
151687.8,-4.92342e+10,-4.9166e+10
151699.8,-4.92342e+10,-4.9166e+10
151699.8,-4.90804e+10,-4.90086e+10
151711.8,-4.90804e+10,-4.90086e+10
151711.8,-4.8923e+10,-4.88492e+10
151723.8,-4.8923e+10,-4.88492e+10
151723.8,-4.8762e+10,-4.86857e+10
151735.9,-4.8762e+10,-4.86857e+10
151735.9,-4.85973e+10,-4.85179e+10
151747.9,-4.85973e+10,-4.85179e+10
151747.9,-4.84291e+10,-4.8346e+10
151759.9,-4.84291e+10,-4.8346e+10
151759.9,-4.82573e+10,-4.81718e+10
151771.9,-4.82573e+10,-4.81718e+10
151771.9,-4.80819e+10,-4.79932e+10
151783.9,-4.80819e+10,-4.79932e+10
151783.9,-4.79029e+10,-4.78123e+10
151795.9,-4.79029e+10,-4.78123e+10
151795.9,-4.77204e+10,-4.76271e+10
151807.9,-4.77204e+10,-4.76271e+10
151807.9,-4.75343e+10,-4.74373e+10
151819.9,-4.75343e+10,-4.74373e+10
151819.9,-4.73448e+10,-4.72451e+10
151831.9,-4.73448e+10,-4.72451e+10
151831.9,-4.71517e+10,-4.70504e+10
151843.9,-4.71517e+10,-4.70504e+10
151843.9,-4.69551e+10,-4.6851e+10
151855.9,-4.69551e+10,-4.6851e+10
151855.9,-4.67551e+10,-4.66491e+10
151867.9,-4.67551e+10,-4.66491e+10
151867.9,-4.65516e+10,-4.64426e+10
151880.0,-4.65516e+10,-4.64426e+10
151880.0,-4.63446e+10,-4.62333e+10
151892.0,-4.63446e+10,-4.62333e+10
151892.0,-4.61342e+10,-4.60213e+10
151904.0,-4.61342e+10,-4.60213e+10
151904.0,-4.59204e+10,-4.58045e+10
151916.0,-4.59204e+10,-4.58045e+10
151916.0,-4.57032e+10,-4.5585e+10
151928.0,-4.57032e+10,-4.5585e+10
151928.0,-4.54826e+10,-4.53626e+10
151940.0,-4.54826e+10,-4.53626e+10
151940.0,-4.52586e+10,-4.51352e+10
151952.0,-4.52586e+10,-4.51352e+10
151952.0,-4.50313e+10,-4.49071e+10
151964.0,-4.50313e+10,-4.49071e+10
151964.0,-4.48006e+10,-4.46739e+10
151976.0,-4.48006e+10,-4.46739e+10
151976.0,-4.45666e+10,-4.44378e+10
151988.0,-4.45666e+10,-4.44378e+10
151988.0,-4.43294e+10,-4.41986e+10
152000.0,-4.43294e+10,-4.41986e+10
152000.0,-4.40888e+10,-4.39565e+10
152012.0,-4.40888e+10,-4.39565e+10
152012.0,-4.3845e+10,-4.37112e+10
152024.1,-4.3845e+10,-4.37112e+10
152024.1,-4.35979e+10,-4.34629e+10
152036.1,-4.35979e+10,-4.34629e+10
152036.1,-4.33476e+10,-4.32093e+10
152048.1,-4.33476e+10,-4.32093e+10
152048.1,-4.30941e+10,-4.29547e+10
152060.1,-4.30941e+10,-4.29547e+10
152060.1,-4.28373e+10,-4.26969e+10
152072.1,-4.28373e+10,-4.26969e+10
152072.1,-4.25775e+10,-4.24359e+10
152084.1,-4.25775e+10,-4.24359e+10
152084.1,-4.23144e+10,-4.21716e+10
152096.1,-4.23144e+10,-4.21716e+10
152096.1,-4.20482e+10,-4.19041e+10
152108.1,-4.20482e+10,-4.19041e+10
152108.1,-4.1779e+10,-4.16333e+10
152120.1,-4.1779e+10,-4.16333e+10
152120.1,-4.15066e+10,-4.13591e+10
152132.1,-4.15066e+10,-4.13591e+10
152132.1,-4.12311e+10,-4.10817e+10
152144.1,-4.12311e+10,-4.10817e+10
152144.1,-4.09526e+10,-4.0803e+10
152156.1,-4.09526e+10,-4.0803e+10
152156.1,-4.0671e+10,-4.05209e+10
152168.2,-4.0671e+10,-4.05209e+10
152168.2,-4.03865e+10,-4.02354e+10
152180.2,-4.03865e+10,-4.02354e+10
152180.2,-4.00989e+10,-3.99465e+10
152192.2,-4.00989e+10,-3.99465e+10
152192.2,-3.98084e+10,-3.96541e+10
152204.2,-3.98084e+10,-3.96541e+10
152204.2,-3.95149e+10,-3.93605e+10
152216.2,-3.95149e+10,-3.93605e+10
152216.2,-3.92185e+10,-3.90634e+10
152228.2,-3.92185e+10,-3.90634e+10
152228.2,-3.89192e+10,-3.87627e+10
152240.2,-3.89192e+10,-3.87627e+10
152240.2,-3.8617e+10,-3.84608e+10
152252.2,-3.8617e+10,-3.84608e+10
152252.2,-3.8312e+10,-3.81553e+10
152264.2,-3.8312e+10,-3.81553e+10
152264.2,-3.80041e+10,-3.78463e+10
152276.2,-3.80041e+10,-3.78463e+10
152276.2,-3.76934e+10,-3.75359e+10
152288.2,-3.76934e+10,-3.75359e+10
152288.2,-3.73799e+10,-3.72219e+10
152300.2,-3.73799e+10,-3.72219e+10
152300.2,-3.70637e+10,-3.69044e+10
152312.3,-3.70637e+10,-3.69044e+10
152312.3,-3.67446e+10,-3.65855e+10
152324.3,-3.67446e+10,-3.65855e+10
152324.3,-3.64229e+10,-3.62652e+10
152336.3,-3.64229e+10,-3.62652e+10
152336.3,-3.60985e+10,-3.59391e+10
152348.3,-3.60985e+10,-3.59391e+10
152348.3,-3.57714e+10,-3.56116e+10
152360.3,-3.57714e+10,-3.56116e+10
152360.3,-3.54416e+10,-3.52826e+10
152372.3,-3.54416e+10,-3.52826e+10
152372.3,-3.51092e+10,-3.49501e+10
152384.3,-3.51092e+10,-3.49501e+10
152384.3,-3.47743e+10,-3.46162e+10
152396.3,-3.47743e+10,-3.46162e+10
152396.3,-3.44367e+10,-3.42786e+10
152408.3,-3.44367e+10,-3.42786e+10
152408.3,-3.40966e+10,-3.39396e+10
152420.3,-3.40966e+10,-3.39396e+10
152420.3,-3.3754e+10,-3.3597e+10
152432.3,-3.3754e+10,-3.3597e+10
152432.3,-3.34088e+10,-3.3253e+10
152444.3,-3.34088e+10,-3.3253e+10
152444.3,-3.30612e+10,-3.29053e+10
152456.4,-3.30612e+10,-3.29053e+10
152456.4,-3.27112e+10,-3.25563e+10
152468.4,-3.27112e+10,-3.25563e+10
152468.4,-3.23587e+10,-3.22036e+10
152480.4,-3.23587e+10,-3.22036e+10
152480.4,-3.20038e+10,-3.18495e+10
152492.4,-3.20038e+10,-3.18495e+10
152492.4,-3.16465e+10,-3.1494e+10
152504.4,-3.16465e+10,-3.1494e+10
152504.4,-3.1287e+10,-3.11348e+10
152516.4,-3.1287e+10,-3.11348e+10
152516.4,-3.0925e+10,-3.07743e+10
152528.4,-3.0925e+10,-3.07743e+10
152528.4,-3.05608e+10,-3.04102e+10
152540.4,-3.05608e+10,-3.04102e+10
152540.4,-3.01944e+10,-3.00447e+10
152552.4,-3.01944e+10,-3.00447e+10
152552.4,-2.98257e+10,-2.96778e+10
152564.4,-2.98257e+10,-2.96778e+10
152564.4,-2.94548e+10,-2.93074e+10
152576.4,-2.94548e+10,-2.93074e+10
152576.4,-2.90817e+10,-2.89356e+10
152588.4,-2.90817e+10,-2.89356e+10
152588.4,-2.87064e+10,-2.85624e+10
152600.4,-2.87064e+10,-2.85624e+10
152600.4,-2.8329e+10,-2.81857e+10
152612.5,-2.8329e+10,-2.81857e+10
152612.5,-2.79496e+10,-2.78076e+10
152624.5,-2.79496e+10,-2.78076e+10
152624.5,-2.7568e+10,-2.74282e+10
152636.5,-2.7568e+10,-2.74282e+10
152636.5,-2.71844e+10,-2.70453e+10
152648.5,-2.71844e+10,-2.70453e+10
152648.5,-2.67988e+10,-2.66611e+10
152660.5,-2.67988e+10,-2.66611e+10
152660.5,-2.64112e+10,-2.62756e+10
152672.5,-2.64112e+10,-2.62756e+10
152672.5,-2.60217e+10,-2.58866e+10
152684.5,-2.60217e+10,-2.58866e+10
152684.5,-2.56302e+10,-2.54986e+10
152696.5,-2.56302e+10,-2.54986e+10
152696.5,-2.52368e+10,-2.51048e+10
152708.5,-2.52368e+10,-2.51048e+10
152708.5,-2.48416e+10,-2.47121e+10
152720.5,-2.48416e+10,-2.47121e+10
152720.5,-2.44445e+10,-2.43181e+10
152732.5,-2.44445e+10,-2.43181e+10
152732.5,-2.40456e+10,-2.39207e+10
152744.5,-2.40456e+10,-2.39207e+10
152744.5,-2.3645e+10,-2.35222e+10
152756.6,-2.3645e+10,-2.35222e+10
152756.6,-2.32425e+10,-2.31201e+10
152768.6,-2.32425e+10,-2.31201e+10
152768.6,-2.28384e+10,-2.27193e+10
152780.6,-2.28384e+10,-2.27193e+10
152780.6,-2.24325e+10,-2.23156e+10
152792.6,-2.24325e+10,-2.23156e+10
152792.6,-2.2025e+10,-2.19102e+10
152804.6,-2.2025e+10,-2.19102e+10
152804.6,-2.16159e+10,-2.15033e+10
152816.6,-2.16159e+10,-2.15033e+10
152816.6,-2.12052e+10,-2.1095e+10
152828.6,-2.12052e+10,-2.1095e+10
152828.6,-2.07929e+10,-2.0685e+10
152840.6,-2.07929e+10,-2.0685e+10
152840.6,-2.0379e+10,-2.02734e+10
152852.6,-2.0379e+10,-2.02734e+10
152852.6,-1.99637e+10,-1.98607e+10
152864.6,-1.99637e+10,-1.98607e+10
152864.6,-1.95468e+10,-1.94462e+10
152876.6,-1.95468e+10,-1.94462e+10
152876.6,-1.91286e+10,-1.90305e+10
152888.6,-1.91286e+10,-1.90305e+10
152888.6,-1.87089e+10,-1.86133e+10
152900.7,-1.87089e+10,-1.86133e+10
152900.7,-1.82878e+10,-1.81948e+10
152912.7,-1.82878e+10,-1.81948e+10
152912.7,-1.78653e+10,-1.77751e+10
152924.7,-1.78653e+10,-1.77751e+10
152924.7,-1.74416e+10,-1.7354e+10
152936.7,-1.74416e+10,-1.7354e+10
152936.7,-1.70165e+10,-1.69318e+10
152948.7,-1.70165e+10,-1.69318e+10
152948.7,-1.65902e+10,-1.65083e+10
152960.7,-1.65902e+10,-1.65083e+10
152960.7,-1.61627e+10,-1.60834e+10
152972.7,-1.61627e+10,-1.60834e+10
152972.7,-1.57339e+10,-1.56575e+10
152984.7,-1.57339e+10,-1.56575e+10
152984.7,-1.5304e+10,-1.52305e+10
152996.7,-1.5304e+10,-1.52305e+10
152996.7,-1.4873e+10,-1.48025e+10
153008.7,-1.4873e+10,-1.48025e+10
153008.7,-1.44408e+10,-1.43733e+10
153020.7,-1.44408e+10,-1.43733e+10
153020.7,-1.40076e+10,-1.39431e+10
153032.7,-1.40076e+10,-1.39431e+10
153032.7,-1.35734e+10,-1.3512e+10
153044.8,-1.35734e+10,-1.3512e+10
153044.8,-1.31381e+10,-1.30796e+10
153056.8,-1.31381e+10,-1.30796e+10
153056.8,-1.27019e+10,-1.26466e+10
153068.8,-1.27019e+10,-1.26466e+10
153068.8,-1.22647e+10,-1.22125e+10
153080.8,-1.22647e+10,-1.22125e+10
153080.8,-1.18266e+10,-1.17777e+10
153092.8,-1.18266e+10,-1.17777e+10
153092.8,-1.13877e+10,-1.13418e+10
153104.8,-1.13877e+10,-1.13418e+10
153104.8,-1.09479e+10,-1.09053e+10
153116.8,-1.09479e+10,-1.09053e+10
153116.8,-1.05073e+10,-1.04681e+10
153128.8,-1.05073e+10,-1.04681e+10
153128.8,-1.00659e+10,-1.003e+10
153140.8,-1.00659e+10,-1.003e+10
153140.8,-9.62376e+09,-9.59117e+09
153152.8,-9.62376e+09,-9.59117e+09
153152.8,-9.18091e+09,-9.1516e+09
153164.8,-9.18091e+09,-9.1516e+09
153164.8,-8.73738e+09,-8.71131e+09
153176.8,-8.73738e+09,-8.71131e+09
153176.8,-8.29321e+09,-8.27056e+09
153188.9,-8.29321e+09,-8.27056e+09
153188.9,-7.84842e+09,-7.82936e+09
153200.9,-7.84842e+09,-7.82936e+09
153200.9,-7.40305e+09,-7.38728e+09
153212.9,-7.40305e+09,-7.38728e+09
153212.9,-6.95713e+09,-6.9448e+09
153224.9,-6.95713e+09,-6.9448e+09
153224.9,-6.5107e+09,-6.50195e+09
153236.9,-6.5107e+09,-6.50195e+09
153236.9,-6.06378e+09,-6.05851e+09
153248.9,-6.06378e+09,-6.05851e+09
153248.9,-5.61642e+09,-5.61473e+09
153260.9,-5.61642e+09,-5.61473e+09
153260.9,-5.16864e+09,-5.17042e+09
153272.9,-5.16864e+09,-5.17042e+09
153272.9,-4.72047e+09,-4.72581e+09
153284.9,-4.72047e+09,-4.72581e+09
153284.9,-4.27196e+09,-4.28094e+09
153296.9,-4.27196e+09,-4.28094e+09
153296.9,-3.82313e+09,-3.83581e+09
153308.9,-3.82313e+09,-3.83581e+09
153308.9,-3.37402e+09,-3.39022e+09
153320.9,-3.37402e+09,-3.39022e+09
153320.9,-2.92465e+09,-2.94441e+09
153333.0,-2.92465e+09,-2.94441e+09
153333.0,-2.47507e+09,-2.49837e+09
153345.0,-2.47507e+09,-2.49837e+09
153345.0,-2.02531e+09,-2.05205e+09
153357.0,-2.02531e+09,-2.05205e+09
153357.0,-1.5754e+09,-1.60532e+09
153369.0,-1.5754e+09,-1.60532e+09
153369.0,-1.12537e+09,-1.15779e+09
153381.0,-1.12537e+09,-1.15779e+09
153381.0,-6.75254e+08,-7.07837e+08
153393.0,-6.75254e+08,-7.07837e+08
153393.0,-2.2509e+08,-2.46183e+08
153405.0,-2.2509e+08,-2.46183e+08
153405.0,2.2509e+08,1.78737e+08
153417.0,2.2509e+08,1.78737e+08
153417.0,6.75254e+08,4.99717e+08
153429.0,6.75254e+08,4.99717e+08
153429.0,1.12537e+09,9.85272e+08
153441.0,1.12537e+09,9.85272e+08
153441.0,1.5754e+09,1.4506e+09
153453.0,1.5754e+09,1.4506e+09
153453.0,2.02531e+09,1.90581e+09
153465.0,2.02531e+09,1.90581e+09
153465.0,2.47507e+09,2.35812e+09
153477.0,2.47507e+09,2.35812e+09
153477.0,2.92465e+09,2.80908e+09
153489.1,2.92465e+09,2.80908e+09
153489.1,3.37402e+09,3.25954e+09
153501.1,3.37402e+09,3.25954e+09
153501.1,3.82313e+09,3.70928e+09
153513.1,3.82313e+09,3.70928e+09
153513.1,4.27196e+09,4.15855e+09
153525.1,4.27196e+09,4.15855e+09
153525.1,4.72047e+09,4.60728e+09
153537.1,4.72047e+09,4.60728e+09
153537.1,5.16864e+09,5.05556e+09
153549.1,5.16864e+09,5.05556e+09
153549.1,5.61642e+09,5.50333e+09
153561.1,5.61642e+09,5.50333e+09
153561.1,6.06378e+09,5.95073e+09
153573.1,6.06378e+09,5.95073e+09
153573.1,6.5107e+09,6.39752e+09
153585.1,6.5107e+09,6.39752e+09
153585.1,6.95713e+09,6.84367e+09
153597.1,6.95713e+09,6.84367e+09
153597.1,7.40305e+09,7.28916e+09
153609.1,7.40305e+09,7.28916e+09
153609.1,7.84842e+09,7.73413e+09
153621.1,7.84842e+09,7.73413e+09
153621.1,8.29321e+09,8.17856e+09
153633.2,8.29321e+09,8.17856e+09
153633.2,8.73738e+09,8.62208e+09
153645.2,8.73738e+09,8.62208e+09
153645.2,9.18091e+09,9.06503e+09
153657.2,9.18091e+09,9.06503e+09
153657.2,9.62376e+09,9.5074e+09
153669.2,9.62376e+09,9.5074e+09
153669.2,1.00659e+10,9.94881e+09
153681.2,1.00659e+10,9.94881e+09
153681.2,1.05073e+10,1.03894e+10
153693.2,1.05073e+10,1.03894e+10
153693.2,1.09479e+10,1.08293e+10
153705.2,1.09479e+10,1.08293e+10
153705.2,1.13877e+10,1.12683e+10
153717.2,1.13877e+10,1.12683e+10
153717.2,1.18266e+10,1.17064e+10
153729.2,1.18266e+10,1.17064e+10
153729.2,1.22647e+10,1.21435e+10
153741.2,1.22647e+10,1.21435e+10
153741.2,1.27019e+10,1.25797e+10
153753.2,1.27019e+10,1.25797e+10
153753.2,1.31381e+10,1.3015e+10
153765.2,1.31381e+10,1.3015e+10
153765.2,1.35734e+10,1.34492e+10
153777.3,1.35734e+10,1.34492e+10
153777.3,1.40076e+10,1.38825e+10
153789.3,1.40076e+10,1.38825e+10
153789.3,1.44408e+10,1.43147e+10
153801.3,1.44408e+10,1.43147e+10
153801.3,1.4873e+10,1.47457e+10
153813.3,1.4873e+10,1.47457e+10
153813.3,1.5304e+10,1.51755e+10
153825.3,1.5304e+10,1.51755e+10
153825.3,1.57339e+10,1.56043e+10
153837.3,1.57339e+10,1.56043e+10
153837.3,1.61627e+10,1.60318e+10
153849.3,1.61627e+10,1.60318e+10
153849.3,1.65902e+10,1.64582e+10
153861.3,1.65902e+10,1.64582e+10
153861.3,1.70165e+10,1.68831e+10
153873.3,1.70165e+10,1.68831e+10
153873.3,1.74416e+10,1.73069e+10
153885.3,1.74416e+10,1.73069e+10
153885.3,1.78653e+10,1.77293e+10
153897.3,1.78653e+10,1.77293e+10
153897.3,1.82878e+10,1.81501e+10
153909.3,1.82878e+10,1.81501e+10
153909.3,1.87089e+10,1.85704e+10
153921.4,1.87089e+10,1.85704e+10
153921.4,1.91286e+10,1.89887e+10
153933.4,1.91286e+10,1.89887e+10
153933.4,1.95468e+10,1.94048e+10
153945.4,1.95468e+10,1.94048e+10
153945.4,1.99637e+10,1.98205e+10
153957.4,1.99637e+10,1.98205e+10
153957.4,2.0379e+10,2.02341e+10
153969.4,2.0379e+10,2.02341e+10
153969.4,2.07929e+10,2.06473e+10
153981.4,2.07929e+10,2.06473e+10
153981.4,2.12052e+10,2.10566e+10
153993.4,2.12052e+10,2.10566e+10
153993.4,2.16159e+10,2.14673e+10
154005.4,2.16159e+10,2.14673e+10
154005.4,2.2025e+10,2.1874e+10
154017.4,2.2025e+10,2.1874e+10
154017.4,2.24325e+10,2.22803e+10
154029.4,2.24325e+10,2.22803e+10
154029.4,2.28384e+10,2.26845e+10
154041.4,2.28384e+10,2.26845e+10
154041.4,2.32425e+10,2.30865e+10
