Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
65841.1,-1.93878,1.93878,4.361347,14.390705
65841.1,-2.19116,2.19116,4.361347,14.390705
65853.1,-2.19116,2.19116,4.337989,14.316309
65853.1,-2.44311,2.44311,4.337989,14.316309
65865.1,-2.44311,2.44311,4.318390,14.261520
65865.1,-2.69467,2.69467,4.318390,14.261520
65877.1,-2.69467,2.69467,4.301786,14.220287
65877.1,-2.94592,2.94592,4.301786,14.220287
65889.1,-2.94592,2.94592,4.287620,14.188693
65889.1,-3.19687,3.19687,4.287620,14.188693
65901.1,-3.19687,3.19687,4.275476,14.164089
65901.1,-3.44756,3.44756,4.275476,14.164089
65913.1,-3.44756,3.44756,4.265031,14.144649
65913.1,-3.69801,3.69801,4.265031,14.144649
65925.1,-3.69801,3.69801,4.256032,14.129080
65925.1,-3.94822,3.94822,4.256032,14.129080
65937.1,-3.94822,3.94822,4.248276,14.116447
65937.1,-4.19821,4.19821,4.248276,14.116447
65949.1,-4.19821,4.19821,4.241597,14.106070
65949.1,-4.44798,4.44798,4.241597,14.106070
65961.1,-4.44798,4.44798,4.235858,14.097444
65961.1,-4.69752,4.69752,4.235858,14.097444
65973.2,-4.69752,4.69752,4.230946,14.090193
65973.2,-4.94683,4.94683,4.230946,14.090193
65985.2,-4.94683,4.94683,4.226764,14.084031
65985.2,-5.19591,5.19591,4.226764,14.084031
65997.2,-5.19591,5.19591,4.223231,14.078738
65997.2,-5.44475,5.44475,4.223231,14.078738
66009.2,-5.44475,5.44475,4.220279,14.074148
66009.2,-5.69335,5.69335,4.220279,14.074148
66021.2,-5.69335,5.69335,4.217847,14.070131
66021.2,-5.94168,5.94168,4.217847,14.070131
66033.2,-5.94168,5.94168,4.215884,14.066583
66033.2,-6.18974,6.18974,4.215884,14.066583
66045.2,-6.18974,6.18974,4.214345,14.063426
66045.2,-6.43752,6.43752,4.214345,14.063426
66057.2,-6.43752,6.43752,4.213192,14.060594
66057.2,-6.68501,6.68501,4.213192,14.060594
66069.2,-6.68501,6.68501,4.212392,14.058038
66069.2,-6.93219,6.93219,4.212392,14.058038
66081.2,-6.93219,6.93219,4.211913,14.055716
66081.2,-7.17906,7.17906,4.211913,14.055716
66093.2,-7.17906,7.17906,4.211731,14.053595
66093.2,-7.42559,7.42559,4.211731,14.053595
66105.2,-7.42559,7.42559,4.211822,14.051649
66105.2,-7.67177,7.67177,4.211822,14.051649
66117.3,-7.67177,7.67177,4.212166,14.049853
66117.3,-7.91759,7.91759,4.212166,14.049853
66129.3,-7.91759,7.91759,4.212744,14.048191
66129.3,-8.16304,8.16304,4.212744,14.048191
66141.3,-8.16304,8.16304,4.213541,14.046646
66141.3,-8.40809,8.40809,4.213541,14.046646
66153.3,-8.40809,8.40809,4.214543,14.045204
66153.3,-8.65275,8.65275,4.214543,14.045204
66165.3,-8.65275,8.65275,4.215737,14.043857
66165.3,-8.89699,8.89699,4.215737,14.043857
66177.3,-8.89699,8.89699,4.217110,14.042592
66177.3,-9.14079,9.14079,4.217110,14.042592
66189.3,-9.14079,9.14079,4.218654,14.041404
66189.3,-9.38415,9.38415,4.218654,14.041404
66201.3,-9.38415,9.38415,4.220359,14.040283
66201.3,-9.62705,9.62705,4.220359,14.040283
66213.3,-9.62705,9.62705,4.222217,14.039226
66213.3,-9.86948,9.86948,4.222217,14.039226
66225.3,-9.86948,9.86948,4.224221,14.038226
66225.3,-10.1114,10.1114,4.224221,14.038226
66237.3,-10.1114,10.1114,4.226363,14.037279
66237.3,-10.3528,10.3528,4.226363,14.037279
66249.3,-10.3528,10.3528,4.228638,14.036378
66249.3,-10.5938,10.5938,4.228638,14.036378
66261.4,-10.5938,10.5938,4.231040,14.035523
66261.4,-10.8342,10.8342,4.231040,14.035523
66273.4,-10.8342,10.8342,4.233565,14.034710
66273.4,-11.074,11.074,4.233565,14.034710
66285.4,-11.074,11.074,4.236209,14.033934
66285.4,-11.3133,11.3133,4.236209,14.033934
66297.4,-11.3133,11.3133,4.238966,14.033196
66297.4,-11.552,11.552,4.238966,14.033196
66309.4,-11.552,11.552,4.241835,14.032488
66309.4,-11.7901,11.7901,4.241835,14.032488
66321.4,-11.7901,11.7901,4.244810,14.031813
66321.4,-12.0276,12.0276,4.244810,14.031813
66333.4,-12.0276,12.0276,4.247891,14.031166
66333.4,-12.2645,12.2645,4.247891,14.031166
66345.4,-12.2645,12.2645,4.251073,14.030546
66345.4,-12.5008,12.5008,4.251073,14.030546
66357.4,-12.5008,12.5008,4.254355,14.029953
66357.4,-12.7365,12.7365,4.254355,14.029953
66369.4,-12.7365,12.7365,4.257734,14.029385
66369.4,-12.9714,12.9714,4.257734,14.029385
66381.4,-12.9714,12.9714,4.261208,14.028838
66381.4,-13.2058,13.2058,4.261208,14.028838
66393.4,-13.2058,13.2058,4.264776,14.028311
66393.4,-13.4394,13.4394,4.264776,14.028311
66405.5,-13.4394,13.4394,4.268437,14.027807
66405.5,-13.6723,13.6723,4.268437,14.027807
66417.5,-13.6723,13.6723,4.272188,14.027320
66417.5,-13.9046,13.9046,4.272188,14.027320
66429.5,-13.9046,13.9046,4.276029,14.026850
66429.5,-14.1361,14.1361,4.276029,14.026850
66441.5,-14.1361,14.1361,4.279959,14.026399
66441.5,-14.3669,14.3669,4.279959,14.026399
66453.5,-14.3669,14.3669,4.283976,14.025964
66453.5,-14.5969,14.5969,4.283976,14.025964
66465.5,-14.5969,14.5969,4.288080,14.025544
66465.5,-14.8262,14.8262,4.288080,14.025544
66477.5,-14.8262,14.8262,4.292269,14.025139
66477.5,-15.0547,15.0547,4.292269,14.025139
66489.5,-15.0547,15.0547,4.296545,14.024746
66489.5,-15.2824,15.2824,4.296545,14.024746
66501.5,-15.2824,15.2824,4.300905,14.024369
66501.5,-15.5094,15.5094,4.300905,14.024369
66513.5,-15.5094,15.5094,4.305349,14.024003
66513.5,-15.7355,15.7355,4.305349,14.024003
66525.5,-15.7355,15.7355,4.309878,14.023649
66525.5,-15.9608,15.9608,4.309878,14.023649
66537.5,-15.9608,15.9608,4.314491,14.023306
66537.5,-16.1853,16.1853,4.314491,14.023306
66549.6,-16.1853,16.1853,4.319187,14.022975
66549.6,-16.4089,16.4089,4.319187,14.022975
66561.6,-16.4089,16.4089,4.323967,14.022653
66561.6,-16.6317,16.6317,4.323967,14.022653
66573.6,-16.6317,16.6317,4.328831,14.022341
66573.6,-16.8536,16.8536,4.328831,14.022341
66585.6,-16.8536,16.8536,4.333778,14.022040
66585.6,-17.0747,17.0747,4.333778,14.022040
66597.6,-17.0747,17.0747,4.338809,14.021747
66597.6,-17.2948,17.2948,4.338809,14.021747
66609.6,-17.2948,17.2948,4.343924,14.021463
66609.6,-17.5141,17.5141,4.343924,14.021463
66621.6,-17.5141,17.5141,4.349123,14.021188
66621.6,-17.7324,17.7324,4.349123,14.021188
66633.6,-17.7324,17.7324,4.354406,14.020920
66633.6,-17.9498,17.9498,4.354406,14.020920
66645.6,-17.9498,17.9498,4.359773,14.020660
66645.6,-18.1663,18.1663,4.359773,14.020660
66657.6,-18.1663,18.1663,4.365226,14.020408
66657.6,-18.3819,18.3819,4.365226,14.020408
66669.6,-18.3819,18.3819,4.370764,14.020162
66669.6,-18.5965,18.5965,4.370764,14.020162
66681.6,-18.5965,18.5965,4.376388,14.019923
66681.6,-18.8101,18.8101,4.376388,14.019923
66693.6,-18.8101,18.8101,4.382098,14.019691
66693.6,-19.0228,19.0228,4.382098,14.019691
66705.7,-19.0228,19.0228,4.387895,14.019465
66705.7,-19.2345,19.2345,4.387895,14.019465
66717.7,-19.2345,19.2345,4.393779,14.019245
66717.7,-19.4452,19.4452,4.393779,14.019245
66729.7,-19.4452,19.4452,4.399752,14.019032
66729.7,-19.6549,19.6549,4.399752,14.019032
66741.7,-19.6549,19.6549,4.405813,14.018823
66741.7,-19.8636,19.8636,4.405813,14.018823
66753.7,-19.8636,19.8636,4.411964,14.018620
66753.7,-20.0713,20.0713,4.411964,14.018620
66765.7,-20.0713,20.0713,4.418204,14.018423
66765.7,-20.2779,20.2779,4.418204,14.018423
66777.7,-20.2779,20.2779,4.424536,14.018230
66777.7,-20.4835,20.4835,4.424536,14.018230
66789.7,-20.4835,20.4835,4.430959,14.018042
66789.7,-20.6881,20.6881,4.430959,14.018042
66801.7,-20.6881,20.6881,4.437475,14.017859
66801.7,-20.8916,20.8916,4.437475,14.017859
66813.7,-20.8916,20.8916,4.444084,14.017680
66813.7,-21.0941,21.0941,4.444084,14.017680
66825.7,-21.0941,21.0941,4.450788,14.017506
66825.7,-21.2954,21.2954,4.450788,14.017506
66837.7,-21.2954,21.2954,4.457586,14.017337
66837.7,-21.4957,21.4957,4.457586,14.017337
66849.8,-21.4957,21.4957,4.464482,14.017171
66849.8,-21.6949,21.6949,4.464482,14.017171
66861.8,-21.6949,21.6949,4.471474,14.017009
66861.8,-21.8931,21.8931,4.471474,14.017009
66873.8,-21.8931,21.8931,4.478565,14.016851
66873.8,-22.0901,22.0901,4.478565,14.016851
66885.8,-22.0901,22.0901,4.485755,14.016697
66885.8,-22.286,22.286,4.485755,14.016697
66897.8,-22.286,22.286,4.493047,14.016546
66897.8,-22.4808,22.4808,4.493047,14.016546
66909.8,-22.4808,22.4808,4.500440,14.016399
66909.8,-22.6745,22.6745,4.500440,14.016399
66921.8,-22.6745,22.6745,4.507937,14.016255
66921.8,-22.867,22.867,4.507937,14.016255
66933.8,-22.867,22.867,4.515538,14.016114
66933.8,-23.0585,23.0585,4.515538,14.016114
66945.8,-23.0585,23.0585,4.523246,14.015977
66945.8,-23.2487,23.2487,4.523246,14.015977
66957.8,-23.2487,23.2487,4.531063,14.015843
66957.8,-23.4379,23.4379,4.531063,14.015843
66969.8,-23.4379,23.4379,4.538990,14.015711
66969.8,-23.6259,23.6259,4.538990,14.015711
66981.8,-23.6259,23.6259,4.547028,14.015583
66981.8,-23.8127,23.8127,4.547028,14.015583
66993.9,-23.8127,23.8127,4.555181,14.015457
66993.9,-23.9984,23.9984,4.555181,14.015457
67005.9,-23.9984,23.9984,4.563451,14.015335
67005.9,-24.183,24.183,4.563451,14.015335
67017.9,-24.183,24.183,4.571839,14.015214
67017.9,-24.3664,24.3664,4.571839,14.015214
67029.9,-24.3664,24.3664,4.580350,14.015097
67029.9,-24.5486,24.5486,4.580350,14.015097
67041.9,-24.5486,24.5486,4.588987,14.014981
67041.9,-24.7297,24.7297,4.588987,14.014981
67053.9,-24.7297,24.7297,4.597752,14.014869
67053.9,-24.9096,24.9096,4.597752,14.014869
67065.9,-24.9096,24.9096,4.606650,14.014758
67065.9,-25.0884,25.0884,4.606650,14.014758
67077.9,-25.0884,25.0884,4.615684,14.014650
67077.9,-25.266,25.266,4.615684,14.014650
67089.9,-25.266,25.266,4.624861,14.014544
67089.9,-25.4425,25.4425,4.624861,14.014544
67101.9,-25.4425,25.4425,4.634184,14.014441
67101.9,-25.6179,25.6179,4.634184,14.014441
67113.9,-25.6179,25.6179,4.643659,14.014339
67113.9,-25.7921,25.7921,4.643659,14.014339
67125.9,-25.7921,25.7921,4.653293,14.014239
67125.9,-25.9652,25.9652,4.653293,14.014239
67138.0,-25.9652,25.9652,4.663093,14.014142
67138.0,-26.1373,26.1373,4.663093,14.014142
67150.0,-26.1373,26.1373,4.673065,14.014046
67150.0,-26.3083,26.3083,4.673065,14.014046
67162.0,-26.3083,26.3083,4.683218,14.013952
67162.0,-26.4782,26.4782,4.683218,14.013952
67174.0,-26.4782,26.4782,4.693561,14.013860
67174.0,-26.6471,26.6471,4.693561,14.013860
67186.0,-26.6471,26.6471,4.704103,14.013770
67186.0,-26.8149,26.8149,4.704103,14.013770
67198.0,-26.8149,26.8149,4.714854,14.013681
67198.0,-26.9818,26.9818,4.714854,14.013681
67210.0,-26.9818,26.9818,4.725827,14.013594
67210.0,-27.1478,27.1478,4.725827,14.013594
67222.0,-27.1478,27.1478,4.737032,14.013508
67222.0,-27.3128,27.3128,4.737032,14.013508
67234.0,-27.3128,27.3128,4.748483,14.013424
67234.0,-27.477,27.477,4.748483,14.013424
67246.0,-27.477,27.477,4.760193,14.013342
67246.0,-27.6403,27.6403,4.760193,14.013342
67258.0,-27.6403,27.6403,4.772179,14.013261
67258.0,-27.8029,27.8029,4.772179,14.013261
67270.0,-27.8029,27.8029,4.784455,14.013181
67270.0,-27.9647,27.9647,4.784455,14.013181
67282.1,-27.9647,27.9647,4.797039,14.013102
67282.1,-28.1258,28.1258,4.797039,14.013102
67294.1,-28.1258,28.1258,4.809948,14.013025
67294.1,-28.2864,28.2864,4.809948,14.013025
67306.1,-28.2864,28.2864,4.823203,14.012949
67306.1,-28.4464,28.4464,4.823203,14.012949
67318.1,-28.4464,28.4464,4.836822,14.012874
67318.1,-28.6059,28.6059,4.836822,14.012874
67330.1,-28.6059,28.6059,4.850828,14.012800
67330.1,-28.7651,28.7651,4.850828,14.012800
67342.1,-28.7651,28.7651,4.865244,14.012727
67342.1,-28.9239,28.9239,4.865244,14.012727
67354.1,-28.9239,28.9239,4.880092,14.012655
67354.1,-29.0826,29.0826,4.880092,14.012655
67366.1,-29.0826,29.0826,4.895399,14.012584
67366.1,-29.2411,29.2411,4.895399,14.012584
67378.1,-29.2411,29.2411,4.911190,14.012514
67378.1,-29.3995,29.3995,4.911190,14.012514
67390.1,-29.3995,29.3995,4.927492,14.012444
67390.1,-29.5581,29.5581,4.927492,14.012444
67402.1,-29.5581,29.5581,4.944334,14.012376
67402.1,-29.7169,29.7169,4.944334,14.012376
67414.1,-29.7169,29.7169,4.961745,14.012308
67414.1,-29.876,29.876,4.961745,14.012308
67426.2,-29.876,29.876,4.979757,14.012240
67426.2,-30.0356,30.0356,4.979757,14.012240
67438.2,-30.0356,30.0356,4.998401,14.012173
67438.2,-30.1958,30.1958,4.998401,14.012173
67450.2,-30.1958,30.1958,5.017711,14.012107
67450.2,-30.3567,30.3567,5.017711,14.012107
67462.2,-30.3567,30.3567,5.037721,14.012041
67462.2,-30.5185,30.5185,5.037721,14.012041
67474.2,-30.5185,30.5185,5.058466,14.011976
67474.2,-30.6814,30.6814,5.058466,14.011976
67486.2,-30.6814,30.6814,5.079982,14.011910
67486.2,-30.8455,30.8455,5.079982,14.011910
67498.2,-30.8455,30.8455,5.102308,14.011845
67498.2,-31.011,31.011,5.102308,14.011845
67510.2,-31.011,31.011,5.125483,14.011780
67510.2,-31.1781,31.1781,5.125483,14.011780
67522.2,-31.1781,31.1781,5.149545,14.011715
67522.2,-31.347,31.347,5.149545,14.011715
67534.2,-31.347,31.347,5.174537,14.011650
67534.2,-31.5179,31.5179,5.174537,14.011650
67546.2,-31.5179,31.5179,5.200499,14.011585
67546.2,-31.691,31.691,5.200499,14.011585
67558.2,-31.691,31.691,5.227475,14.011521
67558.2,-31.8666,31.8666,5.227475,14.011521
67570.2,-31.8666,31.8666,5.255508,14.011455
67570.2,-32.0449,32.0449,5.255508,14.011455
67582.3,-32.0449,32.0449,5.284644,14.011390
67582.3,-32.2261,32.2261,5.284644,14.011390
67594.3,-32.2261,32.2261,5.314928,14.011325
67594.3,-32.4106,32.4106,5.314928,14.011325
67606.3,-32.4106,32.4106,5.346408,14.011258
67606.3,-32.5985,32.5985,5.346408,14.011258
67618.3,-32.5985,32.5985,5.379131,14.011192
67618.3,-32.7903,32.7903,5.379131,14.011192
67630.3,-32.7903,32.7903,5.413145,14.011125
67630.3,-32.9862,32.9862,5.413145,14.011125
67642.3,-32.9862,32.9862,5.448501,14.011057
67642.3,-33.1865,33.1865,5.448501,14.011057
67654.3,-33.1865,33.1865,5.485250,14.010989
67654.3,-33.3917,33.3917,5.485250,14.010989
67666.3,-33.3917,33.3917,5.523443,14.010920
67666.3,-33.602,33.602,5.523443,14.010920
67678.3,-33.602,33.602,5.563134,14.010850
67678.3,-33.8179,33.8179,5.563134,14.010850
67690.3,-33.8179,33.8179,5.604375,14.010780
67690.3,-34.0398,34.0398,5.604375,14.010780
67702.3,-34.0398,34.0398,5.647223,14.010708
67702.3,-34.268,34.268,5.647223,14.010708
67714.3,-34.268,34.268,5.691734,14.010635
67714.3,-34.5032,34.5032,5.691734,14.010635
67726.4,-34.5032,34.5032,5.737965,14.010561
67726.4,-34.7458,34.7458,5.737965,14.010561
67738.4,-34.7458,34.7458,5.785975,14.010486
67738.4,-34.9963,34.9963,5.785975,14.010486
67750.4,-34.9963,34.9963,5.835824,14.010410
67750.4,-35.2553,35.2553,5.835824,14.010410
67762.4,-35.2553,35.2553,5.887575,14.010332
67762.4,-35.5234,35.5234,5.887575,14.010332
67774.4,-35.5234,35.5234,5.941289,14.010253
67774.4,-35.8012,35.8012,5.941289,14.010253
67786.4,-35.8012,35.8012,5.997034,14.010172
67786.4,-36.0896,36.0896,5.997034,14.010172
67798.4,-36.0896,36.0896,6.054877,14.010089
67798.4,-36.3892,36.3892,6.054877,14.010089
67810.4,-36.3892,36.3892,6.114885,14.010005
67810.4,-36.7008,36.7008,6.114885,14.010005
67822.4,-36.7008,36.7008,6.177132,14.009919
67822.4,-37.0253,37.0253,6.177132,14.009919
67834.4,-37.0253,37.0253,6.241689,14.009831
67834.4,-37.3638,37.3638,6.241689,14.009831
67846.4,-37.3638,37.3638,6.308635,14.009740
67846.4,-37.7173,37.7173,6.308635,14.009740
67858.4,-37.7173,37.7173,6.378049,14.009648
67858.4,-38.0868,38.0868,6.378049,14.009648
67870.5,-38.0868,38.0868,6.450015,14.009553
67870.5,-38.4738,38.4738,6.450015,14.009553
67882.5,-38.4738,38.4738,6.524620,14.009456
67882.5,-38.8794,38.8794,6.524620,14.009456
67894.5,-38.8794,38.8794,6.601954,14.009356
67894.5,-39.3054,39.3054,6.601954,14.009356
67906.5,-39.3054,39.3054,6.682114,14.009254
67906.5,-39.7533,39.7533,6.682114,14.009254
67918.5,-39.7533,39.7533,6.765201,14.009148
67918.5,-40.2251,40.2251,6.765201,14.009148
67930.5,-40.2251,40.2251,6.851323,14.009040
67930.5,-40.7227,40.7227,6.851323,14.009040
67942.5,-40.7227,40.7227,6.940595,14.008928
67942.5,-41.2486,41.2486,6.940595,14.008928
67954.5,-41.2486,41.2486,7.033137,14.008813
67954.5,-41.8052,41.8052,7.033137,14.008813
67966.5,-41.8052,41.8052,7.129078,14.008695
67966.5,-42.3956,42.3956,7.129078,14.008695
67978.5,-42.3956,42.3956,7.228561,14.008573
67978.5,-43.0231,43.0231,7.228561,14.008573
67990.5,-43.0231,43.0231,7.331734,14.008447
67990.5,-43.6914,43.6914,7.331734,14.008447
68002.5,-43.6914,43.6914,7.438761,14.008317
68002.5,-44.4048,44.4048,7.438761,14.008317
68014.6,-44.4048,44.4048,7.549823,14.008182
68014.6,-45.1682,45.1682,7.549823,14.008182
68026.6,-45.1682,45.1682,7.665112,14.008043
68026.6,-45.9874,45.9874,7.665112,14.008043
68038.6,-45.9874,45.9874,7.784844,14.007899
68038.6,-46.869,46.869,7.784844,14.007899
68050.6,-46.869,46.869,7.909260,14.007749
68050.6,-47.8207,47.8207,7.909260,14.007749
68062.6,-47.8207,47.8207,8.038622,14.007594
68062.6,-48.8517,48.8517,8.038622,14.007594
68074.6,-48.8517,48.8517,8.173228,14.007433
68074.6,-49.973,49.973,8.173228,14.007433
68086.6,-49.973,49.973,8.313411,14.007265
68086.6,-51.1974,51.1974,8.313411,14.007265
68098.6,-51.1974,51.1974,8.459552,14.007091
68098.6,-52.541,52.541,8.459552,14.007091
68110.6,-52.541,52.541,8.612089,14.006908
68110.6,-54.0231,54.0231,8.612089,14.006908
68122.6,-54.0231,54.0231,8.771525,14.006718
68122.6,-55.6678,55.6678,8.771525,14.006718
68134.6,-55.6678,55.6678,8.938449,14.006519
68134.6,-57.5056,57.5056,8.938449,14.006519
68146.6,-57.5056,57.5056,9.113558,14.006310
68146.6,-59.5751,59.5751,9.113558,14.006310
68158.7,-59.5751,59.5751,9.297680,14.006090
68158.7,-61.9269,61.9269,9.297680,14.006090
68170.7,-61.9269,61.9269,9.491825,14.005858
68170.7,-64.6285,64.6285,9.491825,14.005858
68182.7,-64.6285,64.6285,9.697240,14.005612
68182.7,-67.772,67.772,9.697240,14.005612
68194.7,-67.772,67.772,9.915487,14.005351
68194.7,-71.4867,71.4867,9.915487,14.005351
68206.7,-71.4867,71.4867,10.148588,14.005072
68206.7,-75.9622,75.9622,10.148588,14.005072
68218.7,-75.9622,75.9622,10.399218,14.004773
68218.7,-81.4878,81.4878,10.399218,14.004773
68230.7,-81.4878,81.4878,10.671065,14.004448
68230.7,-88.5329,88.5329,10.671065,14.004448
68242.7,-88.5329,88.5329,10.969442,14.004094
68242.7,-97.9203,97.9203,10.969442,14.004094
68254.7,-97.9203,97.9203,11.302507,14.003701
68254.7,-111.255,111.255,11.302507,14.003701
68266.7,-111.255,111.255,11.683946,14.003257
68266.7,-126.162,126.162,11.683946,14.003257
68278.7,-126.162,126.162,12.119034,14.002871
68278.7,-126.162,126.162,12.119034,14.002871
68290.7,-126.162,126.162,12.554953,14.002870
68290.7,-126.162,126.162,12.554953,14.002870
68302.8,-126.162,126.162,12.990611,14.002870
68302.8,-126.162,126.162,12.990611,14.002870
68314.8,-126.162,126.162,13.424916,14.002869
68314.8,-126.162,126.162,13.424916,14.002869
68326.8,-126.162,126.162,13.856780,14.002869
68326.8,-0,0,13.856780,14.002869
68338.8,-0,0,12.919758,14.002879
68338.8,-0,0,12.919758,14.002879
68350.8,-0,0,12.706405,14.002877
68350.8,-0,0,12.706405,14.002877
68362.8,-0,0,12.585373,14.002877
68362.8,-0,0,12.585373,14.002877
68374.8,-0,0,12.505648,14.002877
68374.8,-0,0,12.505648,14.002877
68386.8,-0,0,12.449103,14.002877
68386.8,-0,0,12.449103,14.002877
68398.8,-0,0,12.407321,14.002878
68398.8,-0,0,12.407321,14.002878
68410.8,-0,0,12.375490,14.002878
68410.8,-0,0,12.375490,14.002878
68422.8,-0,0,12.350456,14.002879
68422.8,-0,0,12.350456,14.002879
68434.8,-0,0,12.330066,14.002880
68434.8,-0,0,12.330066,14.002880
68446.8,-0,0,12.313254,14.002882
68446.8,-0,0,12.313254,14.002882
68458.9,-0,0,12.299164,14.002884
68458.9,-0,0,12.299164,14.002884
68470.9,-0,0,12.287191,14.002886
68470.9,-0,0,12.287191,14.002886
68482.9,-0,0,12.276924,14.002890
68482.9,-0,0,12.276924,14.002890
68494.9,-0,0,12.268087,14.002895
68494.9,-0,0,12.268087,14.002895
68506.9,-0,0,12.260481,14.002901
68506.9,-0,0,12.260481,14.002901
68518.9,-0,0,12.253975,14.002908
68518.9,-0,0,12.253975,14.002908
68530.9,-0,0,12.248458,14.002917
68530.9,-0,0,12.248458,14.002917
68542.9,-0,0,12.243852,14.002927
68542.9,-0,0,12.243852,14.002927
68554.9,-0,0,12.240090,14.002939
68554.9,-0,0,12.240090,14.002939
68566.9,-0,0,12.237123,14.002953
68566.9,-0,0,12.237123,14.002953
68578.9,-0,0,12.234901,14.002969
68578.9,-0,0,12.234901,14.002969
68590.9,-0,0,12.233376,14.002987
68590.9,-0,0,12.233376,14.002987
68603.0,-0,0,12.232501,14.003006
68603.0,-0,0,12.232501,14.003006
68615.0,-0,0,12.232230,14.003027
68615.0,-0,0,12.232230,14.003027
68627.0,-0,0,12.232522,14.003050
68627.0,-0,0,12.232522,14.003050
68639.0,-0,0,12.233339,14.003074
68639.0,-0,0,12.233339,14.003074
68651.0,-0,0,12.234634,14.003100
68651.0,-0,0,12.234634,14.003100
68663.0,-0,0,12.236381,14.003127
68663.0,-0,0,12.236381,14.003127
68675.0,-0,0,12.238537,14.003156
68675.0,-0,0,12.238537,14.003156
68687.0,-0,0,12.241074,14.003186
68687.0,-0,0,12.241074,14.003186
68699.0,-0,0,12.243950,14.003217
68699.0,-0,0,12.243950,14.003217
68711.0,-0,0,12.247139,14.003250
68711.0,-0,0,12.247139,14.003250
68723.0,-0,0,12.250610,14.003284
68723.0,-0,0,12.250610,14.003284
68735.0,-0,0,12.254338,14.003319
68735.0,-0,0,12.254338,14.003319
68747.1,-0,0,12.258295,14.003356
68747.1,-0,0,12.258295,14.003356
68759.1,-0,0,12.262453,14.003393
68759.1,-0,0,12.262453,14.003393
68771.1,-0,0,12.266790,14.003432
68771.1,-0,0,12.266790,14.003432
68783.1,-0,0,12.271284,14.003471
68783.1,-0,0,12.271284,14.003471
68795.1,-0,0,12.275922,14.003512
68795.1,-0,0,12.275922,14.003512
68807.1,-0,0,12.280678,14.003553
68807.1,-0,0,12.280678,14.003553
68819.1,-0,0,12.285522,14.003596
68819.1,-0,0,12.285522,14.003596
68831.1,-0,0,12.290459,14.003640
68831.1,-0,0,12.290459,14.003640
68843.1,-0,0,12.295461,14.003684
68843.1,-0,0,12.295461,14.003684
68855.1,-0,0,12.300516,14.003730
68855.1,-0,0,12.300516,14.003730
68867.1,-0,0,12.305611,14.003776
68867.1,-0,0,12.305611,14.003776
68879.1,-0,0,12.310737,14.003824
68879.1,-0,0,12.310737,14.003824
68891.2,-0,0,12.315884,14.003872
68891.2,-0,0,12.315884,14.003872
68903.2,-0,0,12.321050,14.003921
